Eastern Cape: Buffalo City(BUF) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Surplus/(Deficit) attributable to municipality,,13489072,0,-5230800,-5230800,27448430,-648034,-823490,25976906,-134374,22284593,9839589,31989808,2392788,1173999,30937264,34504051,331018,307712,0,638730,93109495,-5230847,98340342,-1880.0079987046074,-5230800
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,13489072,0,-5230800,-5230800,27448430,-648034,-823490,25976906,-134374,22284593,9839589,31989808,2392788,1173999,30937264,34504051,331018,307712,0,638730,93109495,-5230847,98340342,-1880.0079987046074,-5230800Limpopo: Musina(LIM341) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Revenue By Source,,,,,,,,,,,,,,,,,,,,,,,,,,
Property rates,,11342602,0,11985000,14039000,887060,897111,817960,2602131,3359726,904905,905169,5169800,902206,885819,901544,2689569,871451,744379,10457131,12072961,22534461,11985347,10549114,88.02,14039000
Property rates - penalties and collection charges,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Service charges - electricity revenue,,73388146,0,85891000,85046000,4602450,6339086,6615963,17557499,11190657,6794426,6757977,24743060,7309532,5680147,7813549,20803228,6838689,5911886,3491903,16242478,79346265,85890558,-6544293,-7.62,85046000
Service charges - water revenue,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Service charges - sanitation revenue,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Service charges - refuse revenue,,10888769,0,8655000,13631000,991099,993624,1011523,2996246,1987576,990516,987682,3965774,989329,997438,996657,2983424,1002730,986393,0,1989123,11934567,8654995,3279572,37.89,13631000
Service charges - other,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Rental of facilities and equipment,,373314,0,215000,7905000,25428,277881,4211853,4515162,196316,16139,18535,230990,54347,13145,26001,93493,62536,42743,100656,205935,5045580,215000,4830580,2246.78,7905000
Interest earned - external investments,,953545,0,150000,198000,9280,10279,9289,28848,729703,173926,184747,1088376,184004,233431,151041,568476,258582,10114,144229,412925,2098625,150000,1948625,1299.08,198000
Interest earned - outstanding debtors,,1731329,0,750000,2044000,251127,226660,214560,692347,-477788,0,0,-477788,0,0,-33043,-33043,122209,179157,5278,306644,488160,750000,-261840,-34.91,2044000
Dividends received,,0,0,0,0,883030,1319330,468041,2670401,968745,1299227,223290,2491262,87037,1320732,982749,2390518,1065488,650954,776175,2492617,10044798,,10044798,0,0
Fines,,3364000,0,1800000,980000,25450,78750,114350,218550,63400,99200,93300,255900,97050,74808,170409,342267,121150,98050,212736,431936,1248653,1800000,-551347,-30.63,980000
Licences and permits,,2735492,0,1491000,8999000,2936,5049,2719,10704,4611,7621,2365,14597,5696,2866,5739,14301,4090,2890,0,6980,46582,1491200,-1444618,-96.88,8999000
Agency services,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Transfers recognised - operational,,38624098,0,42767000,42767199,17223000,1360000,0,18583000,0,321000,19332071,19653071,0,0,10554000,10554000,0,0,0,0,48790071,42767000,6023071,14.08,42767199
Other own revenue,,6162983,0,17554000,17656298,5016402,13100696,11998781,30115879,3252854,20479297,6625588,30357739,46331,283113,80146,409590,6792,6995074,11810,7013676,67896884,17553995,50342889,286.79,17656298
Gains on disposal of PPE,,0,0,15970000,15970000,0,864399,0,864399,4317377,2405225,258400,6981002,2476093,2492000,6673192,11641285,825543,1023824,415139,2264506,21751192,15970000,5781192,36.2,15970000
Total Revenue (excl. capital transfers and contributions),,149564278,0,187228000,209235497,29917262,25472865,25465039,80855166,25593177,33491482,35389124,94473783,12151625,11983499,28321984,52457108,11179260,16645464,15615057,43439781,271225838,187228095,83997743,44.86385603613603,209235497
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,77846039,0,81279000,86452000,6869765,7268270,7273002,21411037,7268052,6724598,7722053,21714703,7518715,7508965,11092990,26120670,7959603,7605299,7841275,23406177,92652587,81278656,11373931,13.99,86452000
Remuneration of councillors,,3727669,0,5408000,3528000,293976,293976,303005,890957,293976,293976,293976,881928,293976,293976,293976,881928,457832,310361,310361,1078554,3733367,5408344,-1674977,-30.97,3528000
Debt impairment,,0,0,500000,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,-500000,-100,500000
Depreciation and asset impairment,,22442736,0,19947000,24947000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19947300,-19947300,-100,24947000
Finance charges,,3003493,0,850000,1736000,0,0,0,0,0,0,815576,815576,0,0,0,0,0,0,0,0,815576,850000,-34424,-4.05,1736000
Bulk purchases,,44211670,0,36479568,48841000,0,3049583,5705018,8754601,5130554,5431524,8157430,18719508,1055020,1221947,8002393,10279360,2500547,2141528,1365679,6007754,43761223,36479568,7281655,19.96,48841000
Other Materials,,12389018,0,4340000,4340000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4339640,-4339640,-100,4340000
Contracted services,,5431606,0,8069000,5502000,548822,18593,548823,1116238,817792,202579,490576,1510947,485982,421988,773740,1681710,547011,245508,233625,1026144,5335039,8069000,-2733961,-33.88,5502000
Transfers and grants,,6504975,0,0,315000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,315000
Other expenditure,,30429638,0,38791100,48014872,17259657,7872183,6708403,31840243,9839599,5890568,17183416,32913583,1983487,2243445,5613761,9840693,3678700,5523755,5906130,15108585,89703104,19848933,69854171,351.93,48014872
Loss on disposal of PPE,,0,0,0,0,6880598,2147538,2987100,12015236,0,0,0,0,0,0,0,0,0,0,0,0,12015236,,12015236,0,0
Total Expenditure,,205986844,0,195663668,224175872,31852818,20650143,23525351,76028312,23349973,18543245,34663027,76556245,11337180,11690321,25776860,48804361,15143693,15826451,15657070,46627214,248016132,176721441,71294691,40.342977397971765,224175872
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-56422566,0,-8435668,-14940375,-1935556,4822722,1939688,4826854,2243204,14948237,726097,17917538,814445,293178,2545124,3652747,-3964433,819013,-42013,-3187433,23209706,10506654,12703052,120.90482850201406,-14940375
Transfers recognised - capital,,0,0,18943000,18943000,0,0,0,0,0,0,0,0,0,476,12629000,12629476,0,0,0,0,12629476,18943000,-6313524,-33.33,18943000
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,-56422566,0,10507332,4002625,-1935556,4822722,1939688,4826854,2243204,14948237,726097,17917538,814445,293654,15174124,16282223,-3964433,819013,-42013,-3187433,35839182,29449654,6389528,21.696445058403743,4002625
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,-56422566,0,10507332,4002625,-1935556,4822722,1939688,4826854,2243204,14948237,726097,17917538,814445,293654,15174124,16282223,-3964433,819013,-42013,-3187433,35839182,29449654,6389528,21.696445058403743,4002625
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,-56422566,0,10507332,4002625,-1935556,4822722,1939688,4826854,2243204,14948237,726097,17917538,814445,293654,15174124,16282223,-3964433,819013,-42013,-3187433,35839182,29449654,6389528,21.696445058403743,4002625
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,-56422566,0,10507332,4002625,-1935556,4822722,1939688,4826854,2243204,14948237,726097,17917538,814445,293654,15174124,16282223,-3964433,819013,-42013,-3187433,35839182,29449654,6389528,21.696445058403743,4002625Limpopo: Mutale(LIM342) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Revenue By Source,,,,,,,,,,,,,,,,,,,,,,,,,,
Property rates,,2298561,0,2150000,1910388,195709,468944,459019,1123672,500193,499984,496275,1496452,-1838512,165774,165815,-1506923,165921,165917,165908,497746,1610947,2150004,-539057,-25.07,1910388
Property rates - penalties and collection charges,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Service charges - electricity revenue,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Service charges - water revenue,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Service charges - sanitation revenue,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Service charges - refuse revenue,,542195,0,943246,1224260,77910,79092,114217,271219,94152,139577,101042,334771,102687,105437,103437,311561,108900,104050,104025,316975,1234526,943242,291284,30.88,1224260
Service charges - other,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Rental of facilities and equipment,,72525,0,74835,82844,8912,6166,6800,21878,7951,6166,5427,19544,5638,5511,8299,19448,7148,8204,43370,58722,119592,74835,44757,59.81,82844
Interest earned - external investments,,980576,0,320000,600000,20200,23255,242346,285801,43228,31567,30927,105722,14940,13292,322210,350442,21012,13220,400331,434563,1176528,320001,856527,267.66,600000
Interest earned - outstanding debtors,,529190,0,1000000,223574,0,0,27838,27838,31028,30233,-15,61246,30071,25987,-5,56053,67294,58280,-12,125562,270699,999996,-729297,-72.93,223574
Dividends received,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Fines,,422660,0,200772,288000,156,0,0,156,0,0,0,0,0,0,0,0,6180,0,0,6180,6336,200772,-194436,-96.84,288000
Licences and permits,,2200226,0,3282094,3024715,315764,262316,205697,783777,195131,193115,320715,708961,262912,234995,241659,739566,205603,209336,48114,463053,2695357,3282096,-586739,-17.88,3024715
Agency services,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Transfers recognised - operational,,48460000,0,70264903,96425882,157,215996,0,216153,278332,21957655,391881,22627868,0,0,17597000,17597000,0,0,1090640,1090640,41531661,70264900,-28733239,-40.89,96425882
Other own revenue,,3642029,0,3859748,3999885,26702186,214982,114472,27031640,187808,204607,305423,697838,236916,242706,532693,1012315,241522,100101,297486,639109,29380902,3859749,25521153,661.21,3999885
Gains on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Revenue (excl. capital transfers and contributions),,59147962,0,82095598,107779548,27320994,1270751,1170389,29762134,1337823,23062904,1651675,26052402,-1185348,793702,18971108,18579462,823580,659108,2149862,3632550,78026548,82095595,-4069047,-4.95647421764834,107779548
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,28046887,0,35972248,34157060,1781466,1548482,1461763,4791711,1547327,2337557,2178793,6063677,2162494,2143690,2061712,6367896,2068701,1809774,1794300,5672775,22896059,35972253,-13076194,-36.35,34157060
Remuneration of councillors,,7121670,0,7460896,7493978,0,447684,437634,885318,625759,595798,646814,1868371,647468,648420,532273,1828161,550805,550805,550805,1652415,6234265,7460892,-1226627,-16.44,7493978
Debt impairment,,14401876,0,2112000,2112000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2112000,-2112000,-100,2112000
Depreciation and asset impairment,,2769096,0,3000000,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,-3000000,-100,3000000
Finance charges,,139310,0,119174,152859,0,0,8180,8180,7518,7474,8969,23961,7077,7892,7026,21995,7529,6652,6709,20890,75026,119172,-44146,-37.04,152859
Bulk purchases,,0,0,0,2274000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2274000
Other Materials,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contracted services,,1729085,0,2337085,2174000,4985,4240,4441,13666,4408,10006,11811,26225,4598,5347,5065,15010,84065,158644,60512,303221,358122,2337089,-1978967,-84.68,2174000
Transfers and grants,,0,0,0,0,0,1791583,2304342,4095925,447635,852592,513572,1813799,0,0,0,0,0,0,0,0,5909724,,5909724,0,0
Other expenditure,,11664268,0,20382194,19255719,1684435,10860079,3719463,16263977,5571593,2050197,3580015,11201805,1233052,4601891,3904466,9739409,1193519,611784,345065,2150368,39355559,20382192,18973367,93.09,19255719
Loss on disposal of PPE,,408625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,66280817,0,71383597,70619616,3470886,14652068,7935823,26058777,8204240,5853624,6939974,20997838,4054689,7407240,6510542,17972471,3904619,3137659,2757391,9799669,74828755,71383598,3445157,4.8262585475167565,70619616
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-7132855,0,10712001,37159932,23850108,-13381317,-6765434,3703357,-6866417,17209280,-5288299,5054564,-5240037,-6613538,12460566,606991,-3081039,-2478551,-607529,-6167119,3197793,10711997,-7514204,-70.14755511974099,37159932
Transfers recognised - capital,,40237916,0,22855100,0,0,0,0,0,3269921,1451473,0,4721394,0,0,0,0,0,0,3705656,3705656,8427050,22855100,-14428050,-63.13,0
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,33105061,0,33567101,37159932,23850108,-13381317,-6765434,3703357,-3596496,18660753,-5288299,9775958,-5240037,-6613538,12460566,606991,-3081039,-2478551,3098127,-2461463,11624843,33567097,-21942254,-65.36833971671724,37159932
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,33105061,0,33567101,37159932,23850108,-13381317,-6765434,3703357,-3596496,18660753,-5288299,9775958,-5240037,-6613538,12460566,606991,-3081039,-2478551,3098127,-2461463,11624843,33567097,-21942254,-65.36833971671724,37159932
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,33105061,0,33567101,37159932,23850108,-13381317,-6765434,3703357,-3596496,18660753,-5288299,9775958,-5240037,-6613538,12460566,606991,-3081039,-2478551,3098127,-2461463,11624843,33567097,-21942254,-65.36833971671724,37159932
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,33105061,0,33567101,37159932,23850108,-13381317,-6765434,3703357,-3596496,18660753,-5288299,9775958,-5240037,-6613538,12460566,606991,-3081039,-2478551,3098127,-2461463,11624843,33567097,-21942254,-65.36833971671724,37159932Limpopo: Thulamela(LIM343) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Revenue By Source,,,,,,,,,,,,,,,,,,,,,,,,,,
Property rates,,35148268,0,103824251,53286393,3465301,4503272,4164344,12132917,4329248,4173211,4080982,12583441,4682970,4249284,4158051,13090305,5237773,4442653,47340955,57021381,94828044,103824251,-8996207,-8.66,53286393
Property rates - penalties and collection charges,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Service charges - electricity revenue,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Service charges - water revenue,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Service charges - sanitation revenue,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Service charges - refuse revenue,,43502195,0,3000000,15313000,3735939,3921392,3991772,11649103,3959842,3985355,3882842,11828039,3876834,3896432,3950226,11723492,3612478,3619646,3787441,11019565,46220199,3000000,43220199,1440.67,15313000
Service charges - other,,0,0,18950879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18951235,-18951235,-100,0
Rental of facilities and equipment,,548263,0,1000000,1000000,54283,59919,77309,191511,109300,59795,38701,207796,40016,59017,57472,156505,32453,83747,35672,151872,707684,1000000,-292316,-29.23,1000000
Interest earned - external investments,,15662844,0,16000000,16000000,1136380,1615716,927916,3680012,1589224,1366836,1540414,4496474,1659644,1514460,1225847,4399951,1548717,1429120,1283676,4261513,16837950,16000000,837950,5.24,16000000
Interest earned - outstanding debtors,,14213784,0,14000000,16000000,1289523,1346468,1366630,4002621,1395862,1419075,1406822,4221759,1437917,1470971,1488805,4397693,1503057,1533621,125798,3162476,15784549,14000000,1784549,12.75,16000000
Dividends received,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Fines,,13144284,0,3000000,15706000,77920,183040,164360,425320,147950,162690,265880,576520,265270,305430,280650,851350,191930,159700,83610,435240,2288430,3000000,-711570,-23.72,15706000
Licences and permits,,12474633,0,330000,347000,1150930,986035,953244,3090209,1256645,1018803,1076212,3351660,828099,765023,1166876,2759998,614169,1092811,1118168,2825148,12027015,330000,11697015,3544.55,347000
Agency services,,0,0,11700000,13000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11700000,-11700000,-100,13000000
Transfers recognised - operational,,300089756,0,391738000,391738000,135621000,1629000,1500000,138750000,0,113343000,1500000,114843000,0,521000,92669000,93190000,0,0,0,0,346783000,391738000,-44955000,-11.48,391738000
Other own revenue,,18096600,0,178387292,103045219,1492957,1421689,2794128,5708774,1374989,1232394,984530,3591913,1066207,1669219,1432370,4167796,6961973,30929212,51686658,89577843,103046326,178386938,-75340612,-42.23,103045219
Gains on disposal of PPE,,225992,0,250000,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,-250000,-100,250000
Total Revenue (excl. capital transfers and contributions),,453106619,0,742180422,625685612,148024233,15666531,15939703,179630467,14163060,126761159,14776383,155700602,13856957,14450836,106429297,134737090,19702550,43290510,105461978,168455038,638523197,742180424,-103657227,-13.96658058445368,625685612
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,172720726,0,183895226,188411978,14852577,15028177,15527479,45408233,14975628,14370442,15544552,44890622,15435207,15792857,15668468,46896532,16254600,15744453,17069272,49068325,186263712,183894795,2368917,1.29,188411978
Remuneration of councillors,,22163725,0,22304178,22304178,1869881,1859366,1843858,5573105,1845306,1942377,1864798,5652481,1864804,1865131,1865160,5595095,2701300,1968567,1723608,6393475,23214156,22304178,909978,4.08,22304178
Debt impairment,,67008228,0,47659393,66335523,320570,247751,203196,771517,105716,356039,229342,691097,346134,346134,154580,846848,11384,104844,7493816,7610044,9919506,47659393,-37739887,-79.19,66335523
Depreciation and asset impairment,,47114118,0,47187245,75590714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47187245,-47187245,-100,75590714
Finance charges,,1357257,0,2100000,2100000,31013,13228,0,44241,23405,9495,7802,40702,6983,6152,5309,18444,4455,3588,103328,111371,214758,2100000,-1885242,-89.77,2100000
Bulk purchases,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Other Materials,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contracted services,,3986531,0,3060000,3060000,127250,132256,132256,391762,82256,159250,71250,312756,71250,162150,137700,371100,101325,53375,249133,403833,1479451,3060000,-1580549,-51.65,3060000
Transfers and grants,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Other expenditure,,123521573,0,243580734,224111569,13772310,17330308,20597465,51700083,16897614,22925594,19502965,59326173,14989104,17681717,15139837,47810658,21095466,14474611,73943778,109513855,268350769,243571813,24778956,10.17,224111569
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,437872158,0,549786776,581913962,30973601,34611086,38304254,103888941,33929925,39763197,37220709,110913831,32713482,35854141,32971054,101538677,40168530,32349438,100582935,173100903,489442352,549777424,-60335072,-10.974454272971384,581913962
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,15234461,0,192393646,43771650,117050632,-18944555,-22364551,75741526,-19766865,86997962,-22444326,44786771,-18856525,-21403305,73458243,33198413,-20465980,10941072,4879043,-4645865,149080845,192403000,-43322155,-22.516361491244936,43771650
Transfers recognised - capital,,146050603,0,141460000,194144330,34845000,0,3691000,38536000,144632,48691000,0,48835632,0,4773000,49460000,54233000,0,0,0,0,141604632,141460000,144632,0.1,194144330
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,161285064,0,333853646,237915980,151895632,-18944555,-18673551,114277526,-19622233,135688962,-22444326,93622403,-18856525,-16630305,122918243,87431413,-20465980,10941072,4879043,-4645865,290685477,333863000,-43177523,-12.932706828848959,237915980
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,161285064,0,333853646,237915980,151895632,-18944555,-18673551,114277526,-19622233,135688962,-22444326,93622403,-18856525,-16630305,122918243,87431413,-20465980,10941072,4879043,-4645865,290685477,333863000,-43177523,-12.932706828848959,237915980
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,161285064,0,333853646,237915980,151895632,-18944555,-18673551,114277526,-19622233,135688962,-22444326,93622403,-18856525,-16630305,122918243,87431413,-20465980,10941072,4879043,-4645865,290685477,333863000,-43177523,-12.932706828848959,237915980
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,161285064,0,333853646,237915980,151895632,-18944555,-18673551,114277526,-19622233,135688962,-22444326,93622403,-18856525,-16630305,122918243,87431413,-20465980,10941072,4879043,-4645865,290685477,333863000,-43177523,-12.932706828848959,237915980Limpopo: Makhado(LIM344) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Revenue By Source,,,,,,,,,,,,,,,,,,,,,,,,,,
Property rates,,28509751,0,35311000,41666000,2782000,3258970,3512500,9553470,3616484,4457000,3064000,11137484,3653581,3682000,3709000,11044581,3683804,3683804,3818492,11186100,42921635,35310813,7610822,21.55,41666000
Property rates - penalties and collection charges,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Service charges - electricity revenue,,231149603,0,256416000,0,17840000,11551000,21167302,50558302,21092015,20493000,21358000,62943015,19209060,22039000,18314000,59562060,20736361,21451562,22608149,64796072,237859449,256416402,-18556953,-7.24,0
Service charges - water revenue,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Service charges - sanitation revenue,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Service charges - refuse revenue,,6851821,0,7713000,0,647000,666726,583697,1897423,628021,1078000,653000,2359021,659061,659061,586000,1904122,715098,701452,594077,2010627,8171193,7713126,458067,5.94,0
Service charges - other,,0,0,0,266736000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,266736000
Rental of facilities and equipment,,505003,0,258000,429000,32000,34538,19962,86500,30140,37968,47000,115108,20054,18148,11000,49202,27399,20162,21837,69398,320208,258336,61872,23.95,429000
